Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,dlat,dlon,d2lat,d2lon,d3lat,d3lon,d4lat,d4lon
1293,19:39:49,32.70297,-117.234631,19:39:53.45,55.51319648093772,32.703688833,-117.233663833,0.000711932999998055,0.0009671669999988808,176.04,423.0,37.506,11.627,195.0,435.0,-2.322100005850737e-06,-5.084456669853226e-05,4.388836409282074e-06,-4.475092780973635e-05,3.789890830570857e-06,2.8416324363981347e-05,-1.186430312834306e-05,0.0001336527314862294
1295,19:39:49,32.70297,-117.234631,19:39:53.64,55.69501466275591,32.7036885,-117.2336745,0.0007115999999953715,0.0009564999999867041,174.61,423.0,37.602,11.651,193.0,435.0,-1.334056157959655e-06,-5.9033448487772014e-05,4.806632963014869e-06,-3.5131801645767454e-05,1.0944815820307553e-06,5.263303457049125e-05,-1.313038658973899e-05,0.00010597916213447252
1310,19:39:54,32.70297,-117.234631,19:39:54.48,56.48948106591794,32.703689167,-117.233722667,0.0007122669999972686,0.0009083329999981515,163.95,423.0,38.325,11.831,183.0,435.0,3.0592747086355583e-07,-5.255243662049046e-05,1.4985933499039225e-06,5.7385823113933175e-06,-3.4552299873379996e-06,4.236161875142774e-05,-4.0993762832905684e-06,-1.2568313006334423e-05
1375,19:39:54,32.70297,-117.234631,19:39:57.3,59.31556802243952,32.703684667,-117.23379,0.0007077669999944192,0.0008409999999940965,119.19,422.19,34.952,13.619,137.0,436.0,-1.1455418170570712e-06,-6.065399927841254e-05,-1.1424243657307366e-06,3.415290264888006e-05,1.319571310985469e-06,1.0465417368653678e-05,-4.834832141464483e-06,-7.802551622404333e-05
1382,19:39:54,32.70297,-117.234631,19:39:57.61,59.61991584852646,32.703684333,-117.233809667,0.0007074329999952056,0.0008213329999904317,114.41,422.08,34.397,13.841,132.0,436.0,-1.5138465902379329e-06,-4.9046285855281846e-05,-6.669359879236692e-07,3.735150449067813e-05,-3.657418047086705e-07,-1.546891648821411e-05,-7.374219978389102e-06,-7.36487469197029e-05
1394,19:39:54,32.70297,-117.234631,19:39:58.25,60.301075268816305,32.703682667,-117.233819333,0.0007057669999994687,0.0008116669999935766,108.78,422.11,32.333,13.778,125.0,436.0,-1.1400155058276934e-06,-2.480545350031665e-05,-3.855392427457158e-06,-1.2789673016033788e-05,-8.188905157508036e-06,-4.80060421730829e-05,3.7056915100801995e-06,7.049038121914079e-05
1398,19:39:54,32.70297,-117.234631,19:39:58.58,60.63440860214965,32.7036825,-117.233829333,0.0007055999999963092,0.0008016669999904025,107.51,422.17,31.381,13.651,123.0,436.0,-3.1435632676043187e-06,-3.696000686836948e-05,-7.157251126515934e-06,-2.4614907669163522e-05,-4.475749082503048e-06,-5.218993331544594e-06,2.184663782961878e-05,0.00011545114584786641
1408,19:39:59,32.70297,-117.234631,19:39:59.22,61.22861150070037,32.703677833,-117.233858667,0.0007009329999974057,0.0007723329999862472,104.33,422.33,29.0,13.333,119.0,436.0,-8.61094549403055e-06,-3.903568745362287e-05,-4.065311727105381e-06,4.3328049040918085e-06,1.9846955125858032e-05,4.970773596708802e-05,-4.635425407902766e-05,-0.00010209186420826308
1414,19:39:59,32.70297,-117.234631,19:39:59.48,61.489481065917744,32.7036755,-117.233867667,0.0006985999999997716,0.0007633329999947591,102.43,422.43,27.571,13.143,116.0,436.0,-9.083257576793886e-06,-3.7009090911727755e-05,2.7892410570106392e-06,1.7413520982264373e-05,-2.2423404658872774e-06,7.959778559224133e-07,-9.646672726665239e-05,-0.0001984039788480698
1419,19:39:59,32.70297,-117.234631,19:39:59.7,61.70687237026556,32.7036735,-117.233876167,0.0006965999999977157,0.0007548329999877978,100.84,422.51,26.381,12.984,114.0,435.0,-7.643609030414202e-06,-3.14762782154026e-05,-2.8645514606336494e-06,8.646927923695721e-06,-2.5349435916056267e-05,-4.431157299666103e-05,-5.762145164913362e-05,-0.0001199379601504702
1433,19:39:59,32.70297,-117.234631,19:40:00.3,62.315568022439436,32.7036715,-117.233882333,0.0006945999999956598,0.0007486669999963169,96.397,422.73,23.048,12.54,108.0,435.0,-2.5556285708191843e-05,-5.4852809513696726e-05,-1.7173165545524886e-05,-2.5117577428527475e-05,2.2529269468323625e-05,3.190990916565183e-05,5.6466253495183155e-05,0.00010849185518751632
1440,19:39:59,32.70297,-117.234631,19:40:00.61,62.619915848526375,32.703660333,-117.233905833,0.0006834329999989563,0.0007251669999988053,94.175,422.84,21.381,12.317,105.0,435.0,-2.8918039939964865e-05,-6.0475396819537264e-05,-3.3109107452853546e-06,-2.1088838626749298e-06,3.633766537002819e-05,6.238342903676303e-05,2.3080207257962043e-05,5.684070822988272e-05
1460,19:39:59,32.70297,-117.234631,19:40:01.48,63.48948106591763,32.7036545,-117.233916833,0.0006775999999959481,0.0007141669999981559,91.538,423.43,19.538,12.323,101.0,436.0,-1.258006627968632e-05,-2.16500000024811e-05,5.405709429067e-06,1.9301392049576563e-05,1.0279414475876438e-06,4.265855207766879e-06,-2.2837228189825717e-05,-4.063615813707197e-05
1483,19:39:59,32.70297,-117.234631,19:40:02.48,64.48948106591757,32.703635167,-117.233948833,0.0006582669999986024,0.000682166999993683,92.774,424.42,20.774,13.065,103.0,437.0,-2.2564761172911305e-05,-3.1498594386450624e-05,-3.91194663920068e-06,1.5789085232223258e-07,-1.374989273107234e-06,-6.241393398085478e-06,-1.575952575981511e-07,-2.7096413212313642e-06
1499,19:39:59,32.70297,-117.234631,19:40:03.4,65.46774193548274,32.70361,-117.233979167,0.000633099999994613,0.0006518329999920525,93.634,425.11,21.634,13.581,104.0,439.0,-2.0580079853792818e-05,-2.1767986320383613e-05,2.3440422383362992e-06,6.399423914364499e-06,6.196147578675936e-07,-1.4298635226557912e-06,-2.9029008972378e-06,1.1264173920526663e-06
1512,19:40:04,32.70297,-117.234631,19:40:04.3,66.31556802243921,32.703596333,-117.233990833,0.000619432999997116,0.0006401670000002468,94.333,425.67,22.333,14.0,105.0,440.0,-1.8361094415230567e-05,-1.894897022263679e-05,-1.3742928148136396e-06,-5.51575363453579e-07,-5.472710694649388e-06,-3.261179113937797e-06,1.8229580080381371e-06,6.855552774840947e-06
1519,19:40:04,32.70297,-117.234631,19:40:04.61,66.61991584852615,32.7035905,-117.233997167,0.0006135999999941077,0.0006338329999948655,94.71,425.97,22.71,14.226,106.0,440.0,-1.9215447360792018e-05,-1.9540368001628078e-05,-3.1586565520939638e-06,-1.0046781806836453e-06,-3.933660797320718e-06,-1.8972830112393598e-07,4.899130243088738e-06,7.76084711692048e-06
1539,19:40:04,32.70297,-117.234631,19:40:05.48,67.4894810659174,32.703573667,-117.234011,0.0005967669999975556,0.0006199999999978445,95.785,426.83,23.785,14.871,108.0,442.0,-2.283538939073799e-05,-1.8082359089706233e-05,-1.786066872317993e-06,2.057764534727334e-06,-6.546801697411994e-08,7.67374293437049e-07,2.578157144940388e-06,1.2499728045562352e-07
1585,19:40:04,32.70297,-117.234631,19:40:07.48,69.48948106591729,32.703512,-117.234057167,0.0005351000000004547,0.0005738329999900316,102.16,430.92,26.24,15.0,115.0,446.0,-1.5473937409621883e-05,-1.2213980304573153e-05,-9.479155190362045e-06,-9.077887093112508e-06,-3.512370668402032e-06,-3.470716380783493e-06,1.8813462176817543e-05,1.5919147441918844e-05
1600,19:40:04,32.70297,-117.234631,19:40:08.25,70.3010752688158,32.7035045,-117.2340635,0.000527599999998074,0.0005674999999882857,104.36,432.32,27.04,15.0,118.0,447.0,-2.7501273966487822e-05,-2.3537629045873023e-05,-1.2219717305340457e-05,-1.1204032966708061e-05,1.8520206148062276e-05,1.538991625796617e-05,9.15478316720041e-06,5.39191836589323e-06
1604,19:40:04,32.70297,-117.234631,19:40:08.58,70.63440860214911,32.703492833,-117.2340735,0.0005159329999955276,0.0005574999999993224,104.95,432.69,27.253,15.0,119.0,448.0,-3.1218604562052965e-05,-2.6896048613503842e-05,-3.0485157667038093e-06,-3.6084565395572743e-06,1.9108541747973356e-05,1.4743872768703263e-05,-1.1248220435254277e-05,-1.1162933356592466e-05
1616,19:40:09,32.70297,-117.234631,19:40:09.3,71.31556802243892,32.703476833,-117.2340875,0.0004999330000003965,0.0005434999999920365,106.71,433.81,27.893,15.0,121.0,449.0,-2.2015622215263266e-05,-2.035261795216379e-05,-1.731849254867833e-06,-4.760657909246805e-06,-6.666849085419961e-06,-5.7001855424762124e-06,-6.161897344172593e-06,2.779345003813564e-07
1623,19:40:09,32.70297,-117.234631,19:40:09.61,71.61991584852586,32.703470333,-117.234093667,0.0004934329999954912,0.0005373329999969201,107.99,434.43,28.431,15.043,122.0,449.0,-2.461547620139488e-05,-2.3755209247529303e-05,-4.930339544956978e-06,-7.0406148534377555e-06,-4.23439249795589e-06,-1.4963940552239677e-06,8.77699273876212e-06,1.2610442373283946e-05
1643,19:40:09,32.70297,-117.234631,19:40:10.48,72.48948106591712,32.703440833,-117.234123,0.00046393299999891724,0.0005079999999964002,111.96,436.16,30.155,15.216,127.0,451.0,-1.9928720928569178e-05,-1.9593438376748842e-05,6.977475030506897e-06,6.552317141070208e-06,5.3471797716532375e-06,6.4828344170830065e-06,-3.5061946746558122e-06,-3.3829573211101e-06
1666,19:40:09,32.70297,-117.234631,19:40:11.48,73.48948106591706,32.703437,-117.234126333,0.0004600999999979649,0.0005046669999870801,116.52,438.14,32.138,15.414,133.0,454.0,-1.1125383461292192e-05,-1.1009898500055854e-05,2.7258267635097317e-06,2.513758575061098e-06,-1.4862768105414399e-05,-1.1343053477929268e-05,-4.378799376556313e-06,2.044614068346651e-06
1685,19:40:09,32.70297,-117.234631,19:40:12.3,74.31556802243875,32.703422833,-117.234140667,0.0004459329999946249,0.000490332999987686,120.28,439.78,33.776,15.578,137.0,455.0,-1.3021026312721963e-05,-1.3075453419881047e-05,-1.679334889572286e-05,-1.1841320882514994e-05,-7.676550182673989e-06,3.9059967236585686e-06,5.361706570684392e-05,4.422525878779531e-05
1692,19:40:09,32.70297,-117.234631,19:40:12.61,74.6199158485257,32.703419333,-117.234144167,0.0004424329999963561,0.00048683299999652263,121.67,440.38,34.379,15.638,139.0,456.0,-1.975774930294778e-05,-1.7726712870331666e-05,-1.7341030404060812e-05,-8.266093709312677e-06,1.3678254781233912e-05,2.025493870980791e-05,4.877045518761214e-05,2.7257584920603296e-05
1714,19:40:09,32.70297,-117.234631,19:40:13.32,75.31774193548227,32.703392333,-117.2341665,0.0004154329999934703,0.0004644999999925403,126.03,442.28,36.276,15.828,144.0,458.0,-2.4188431751788258e-05,-1.2268314282496144e-05,1.6968700524045636e-05,1.9480884959661226e-05,1.3478686376713877e-05,-3.0610060518069404e-06,-5.19860188725934e-05,-5.407294285715684e-05
1727,19:40:13,32.70297,-117.234631,19:40:13.65,75.64274193548235,32.703386667,-117.2341675,0.00040976699999362154,0.0004634999999950651,128.61,443.4,37.397,15.94,147.0,459.0,-1.5144128601935906e-05,-4.172304338590394e-06,1.594744760278123e-05,1.2004238535312034e-05,-1.124223814704041e-05,-2.3761974349410187e-05,-4.560377783867284e-05,-2.9557195649320602e-05
1748,19:40:13,32.70297,-117.234631,19:40:14.3,76.31556802243892,32.703379667,-117.234171833,0.000402766999997084,0.0004591669999882697,135.01,444.52,39.463,17.149,155.0,462.0,-2.0963651257971524e-05,-1.4073185750840787e-05,-2.899065002328431e-06,-5.03774112469626e-06,5.031565946019728e-07,3.902377543447e-06,2.845956553419355e-05,3.4150500001192735e-05
1755,19:40:13,32.70297,-117.234631,19:40:14.61,76.61991584852586,32.703371833,-117.234177167,0.0003949329999954898,0.0004538329999945745,137.52,444.78,40.194,17.724,158.0,463.0,-2.1054333865516957e-05,-1.4274098134829872e-05,1.1795940792234057e-06,1.742001409065307e-07,1.0679507325824865e-05,1.3336982500058669e-05,2.3951104786298692e-05,2.078107051111169e-05
1775,19:40:13,32.70297,-117.234631,19:40:15.48,77.48948106591712,32.703365167,-117.2341815,0.00038826699999816583,0.0004494999999877791,144.69,445.53,42.284,19.366,166.0,465.0,-1.6357665179729704e-05,-1.2049723276510223e-05,3.7038834681664386e-06,2.3604771654613007e-06,7.94015449969647e-06,6.020284124877086e-06,-7.438861974597002e-06,-9.496501057664698e-06
1794,19:40:13,32.70297,-117.234631,19:40:16.3,78.31556802243881,32.703344833,-117.234197,0.0003679329999997094,0.00043399999999849115,151.49,446.24,44.269,20.925,174.0,467.0,-1.4629935516671886e-05,-1.0254800760911694e-05,1.4216265521329591e-05,1.0085254621525984e-05,-1.5706159294532299e-06,-2.674020121367495e-06,-5.569686015943006e-05,-4.3301329203101e-05
1801,19:40:13,32.70297,-117.234631,19:40:16.61,78.61991584852575,32.7033415,-117.234199167,0.0003645999999974947,0.00043183299999327573,154.0,446.5,45.0,21.5,176.0,468.0,-8.943714290309272e-06,-6.298166676104355e-06,1.2135253301895189e-05,7.92307399131122e-06,-2.347608433336103e-05,-1.9527869994762305e-05,-4.8671324395869015e-05,-3.684438580082701e-05
1815,19:40:13,32.70297,-117.234631,19:40:17.22,79.22861150069963,32.7033385,-117.234202,0.00036159999999796355,0.0004289999999969041,159.01,447.02,46.463,22.649,182.0,470.0,-9.52857142708281e-06,-7.656480944244481e-06,-2.2410069211719696e-05,-1.908779217391538e-05,-2.4732281353659493e-05,-1.9393522833124216e-05,0.00010742208584421763,8.752641102251453e-05
1821,19:40:13,32.70297,-117.234631,19:40:17.48,79.489481065917,32.7033355,-117.234204333,0.0003585999999984324,0.00042666699999927005,161.16,447.25,47.09,23.142,185.0,470.0,-1.777272727589347e-05,-1.4520457572051934e-05,-2.528200923675795e-05,-2.1354012487766137e-05,1.553152418118578e-05,1.3200339426853536e-05,0.00011296968359288742,9.445533388249862e-05
1826,19:40:13,32.70297,-117.234631,19:40:17.7,79.70687237026482,32.7033305,-117.2342085,0.0003535999999968453,0.00042249999999910415,162.96,447.43,47.612,23.552,187.0,471.0,-2.212378214915859e-05,-1.8264464286995338e-05,-1.7097506224453587e-05,-1.4519243536889803e-05,3.2594697373353285e-05,2.8210954622186346e-05,6.855208260397213e-05,5.9159213552377944e-05
1861,19:40:19,32.70297,-117.234631,19:40:20.22,81.22861150069951,32.703306167,-117.234226667,0.00032926699999791254,0.0004043329999916523,175.49,448.74,51.269,26.425,201.0,475.0,-1.7065647395982228e-05,-1.1564143529938734e-05,-2.133314232569783e-05,-5.985213685841948e-06,3.104630352719351e-05,1.288993155804741e-05,5.6092054397632535e-05,1.072894826465561e-05
1867,19:40:19,32.70297,-117.234631,19:40:20.48,81.48948106591689,32.703301667,-117.234229667,0.0003247669999950631,0.00040133299999922656,177.64,448.96,51.896,26.918,204.0,476.0,-2.3733490909731226e-05,-1.3590072737460976e-05,-1.1721224666036743e-05,-2.2969746796976963e-06,4.8232981733696055e-05,1.661884199835927e-05,1.9326444147599027e-05,-4.576038431495133e-08
1872,19:40:19,32.70297,-117.234631,19:40:20.7,81.7068723702647,32.703295333,-117.234233,0.0003184329999967872,0.00039799999998990643,179.7,449.45,52.15,27.05,206.0,476.0,-2.377454660947305e-05,-1.3098638377527288e-05,8.271223361536761e-07,1.765199753786968e-06,4.4000356854430777e-05,1.4011083024925388e-05,-3.001903096336251e-05,-1.3965996397307396e-05
1886,19:40:19,32.70297,-117.234631,19:40:21.3,82.31556802243858,32.70329,-117.234237167,0.000313099999999622,0.00039383299998974053,185.65,451.03,52.675,27.225,212.0,478.0,-2.1539499998133064e-05,-1.2868499981082983e-05,4.222820302267066e-06,2.3259964094406022e-06,7.748812114357673e-06,2.151956492442165e-06,-6.286721805009654e-05,-2.9769259521861804e-05
1893,19:40:19,32.70297,-117.234631,19:40:21.61,82.61991584852552,32.7032815,-117.234242,0.00030459999999976617,0.0003889999999984184,188.63,451.81,52.938,27.312,215.0,479.0,-2.01704523825419e-05,-1.1864166654145149e-05,6.911396993380064e-06,3.168212165989865e-06,-1.188855341914475e-05,-8.473576003981862e-06,-4.896868331757232e-05,-2.494632671699454e-05
1907,19:40:19,32.70297,-117.234631,19:40:22.22,83.2286115006994,32.703278667,-117.234244333,0.0003017669999962891,0.0003866669999865735,194.58,453.39,53.463,27.487,221.0,481.0,-1.3025830943952377e-05,-1.0096069050089234e-05,-2.5552442101682847e-05,-1.5674137476173186e-05,-2.276016516939247e-05,-1.1525607849316673e-05,0.00014062368752575864,7.775502358569151e-05
1913,19:40:19,32.70297,-117.234631,19:40:22.48,83.48948106591678,32.703274333,-117.234247667,0.0002974330000000691,0.00038333299998782877,197.13,454.06,53.688,27.562,224.0,482.0,-2.3860757581480518e-05,-1.6262115140623342e-05,-2.8071745276896928e-05,-1.6508555329576003e-05,3.164300465591059e-05,1.8011996851635306e-05,0.00016409178452383963,8.726385262745534e-05
1918,19:40:19,32.70297,-117.234631,19:40:22.7,83.70687237026459,32.703267833,-117.234251833,0.00029093299999516375,0.0003791669999912983,199.25,454.63,53.875,27.625,226.0,482.0,-2.7524517394037013e-05,-1.855963537818694e-05,-1.371088674767229e-05,-8.750404089544684e-06,5.9261925239624046e-05,3.227884306420927e-05,0.00010727015585985262,5.5359504416762906e-05
1944,19:40:24,32.70297,-117.234631,19:40:24.3,85.31556802243841,32.703251833,-117.2342745,0.00027493300000003273,0.00035649999999520787,210.3,457.55,54.85,27.95,238.0,486.0,-1.2172838805239207e-05,-1.099201808356647e-05,6.974725604259746e-07,2.59864376093464e-06,-3.6038858705985848e-06,-8.982654176917775e-07,-1.1092433343829414e-05,-6.625852502989032e-06
1951,19:40:24,32.70297,-117.234631,19:40:24.61,85.61991584852535,32.703248,-117.234277667,0.0002710999999990804,0.0003533329999925172,213.25,458.32,56.035,28.345,241.0,487.0,-1.2469880265872522e-05,-1.032236268265269e-05,-1.1225834729073339e-06,1.8673257685090323e-06,-5.368410952856403e-06,-2.108848003043073e-06,-5.1701773160295694e-06,-3.596279756793005e-06
2032,19:40:24,32.70297,-117.234631,19:40:28.3,89.36774193548166,32.703207,-117.2343125,0.00023009999999601405,0.00031849999999167267,246.94,466.92,83.991,37.664,289.0,505.0,-2.3442525153770117e-05,-1.869114104136526e-05,6.9919790443352556e-06,7.5348506827319585e-06,4.2171320822905805e-06,2.012852065511308e-06,-5.973584018756191e-06,-6.2335867384697694e-06
2035,19:40:24,32.70297,-117.234631,19:40:28.6,89.66774193548164,32.703199667,-117.234318333,0.00022276699999679295,0.00031266699998866443,248.19,467.24,85.027,38.009,291.0,505.0,-2.11067201889274e-05,-1.6196122192349655e-05,8.306395081257096e-06,8.150728522373807e-06,2.2201890364409e-06,-3.3326307485947876e-08,-6.99632107071511e-06,-6.600943905447179e-06
2050,19:40:29,32.70297,-117.234631,19:40:29.48,90.48948106591638,32.703189833,-117.234324333,0.00021293300000024828,0.0003066669999896021,254.42,468.83,90.204,39.735,300.0,509.0,-1.3109735955252983e-05,-9.87199302690032e-06,5.266277896546415e-06,3.4275003073905366e-06,-4.29390041414948e-06,-4.963179353775411e-06,-3.922961565931492e-06,-2.1363987005214482e-06
2073,19:40:29,32.70297,-117.234631,19:40:30.48,91.48948106591632,32.703175333,-117.234337333,0.0001984329999942247,0.00029366699999400225,270.36,471.83,102.43,42.74,322.0,515.0,-1.3277666669846445e-05,-1.1638999997861975e-05,2.4917119108752104e-07,-5.807963145458939e-07,-3.3439806871382553e-06,-2.3987025290580673e-06,1.1863973664061919e-06,2.1934600443015663e-06
2119,19:40:29,32.70297,-117.234631,19:40:32.48,93.48948106591621,32.703153667,-117.234355167,0.00017676699999924494,0.00027583299998923394,313.9,478.85,134.73,49.412,381.0,528.0,-1.1110916664947555e-05,-8.05575000129052e-06,2.5371389009470695e-07,1.060174998852241e-06,-2.5275396746408497e-08,5.041504378812047e-07,1.1455587638279655e-06,9.538999457359448e-07
2199,19:40:34,32.70297,-117.234631,19:40:36.48,97.48948106591607,32.703107,-117.2343805,0.00013009999999979982,0.0002504999999928259,397.0,491.11,190.38,59.841,492.0,551.0,-1.6733350003407066e-05,-9.666650001350323e-06,-6.776166689093305e-08,5.460949998337497e-07,4.466086076209326e-07,3.395379189547149e-07,1.3611252683765775e-08,6.601313969538017e-09
2222,19:40:34,32.70297,-117.234631,19:40:37.48,98.48948106591601,32.703089,-117.234391,0.00011209999999550746,0.00023999999999091415,443.0,494.77,204.75,59.318,545.0,554.0,-1.6466650003367023e-05,-8.883350001554443e-06,5.105913149468003e-07,1.0026473984657717e-06,4.3412992320268124e-07,3.580778438495421e-07,-4.529715501839756e-08,-1.0515599318431544e-08
2302,19:40:39,32.70297,-117.234631,19:40:41.48,102.48948106591587,32.703047667,-117.234400667,7.076699999686298e-05,0.00023033299999042356,622.11,504.67,238.11,60.222,741.0,565.0,-1.052202370507208e-05,-1.3632020289740016e-06,-6.045793040386378e-08,8.593658973438181e-07,-2.721542264732224e-07,-1.4887294083633247e-07,1.0978818286162306e-08,-3.0560990073816216e-08
2342,19:40:39,32.70297,-117.234631,19:40:43.42,104.46774193548097,32.703026667,-117.234402333,4.976700000014489e-05,0.00022866699998758122,736.86,505.88,232.86,64.263,853.0,570.0,-1.215480044212326e-05,-6.617552850238978e-07,-7.254443218623698e-07,4.5424812599087974e-07,-6.694041639788318e-08,-1.1523328046314186e-07,1.0116811278771698e-07,6.324770644476523e-08
2406,19:40:44,32.70297,-117.234631,19:40:46.48,107.48948106591558,32.702982833,-117.2344035,5.93299999707142e-06,0.0002274999999940519,924.69,502.15,191.31,69.038,1020.0,571.0,-1.3885732310208899e-05,1.1709062520406596e-06,3.1483528619051193e-07,5.193793465462635e-07,2.2691796650190763e-07,2.893252651265856e-07,4.564153244071184e-08,3.5491263302502595e-09
2444,19:40:44,32.70297,-117.234631,19:40:48.38,109.46774193548072,32.702956167,-117.234399167,-2.0732999999495405e-05,0.00023183299998663642,1039.7,495.33,139.67,70.5,1110.0,566.0,-1.2113277236727416e-05,2.0855523150749327e-06,6.11759428684506e-07,1.4385359510445342e-06,2.503721070960527e-07,1.275487100170178e-07,-1.4164902922874207e-07,-2.657079366674368e-07
2483,19:40:49,32.70297,-117.234631,19:40:50.48,111.48948106591541,32.7029345,-117.234395167,-4.240000000521604e-05,0.00023583299999074825,1130.1,491.58,106.4,61.545,1183.0,553.0,-1.1463679815004716e-05,7.010868728017097e-06,1.325139414312408e-06,9.99940788526766e-07,-3.5317309269261193e-07,-7.896762201753543e-07,-3.095810643211911e-07,-6.105962071345447e-08
2506,19:40:49,32.70297,-117.234631,19:40:51.48,112.48948106591536,32.702922667,-117.234385667,-5.4233000000181164e-05,0.00024533299999518476,1175.2,490.33,92.6,53.182,1222.0,544.0,-9.642020771826286e-06,7.30041261095147e-06,6.227483148990989e-07,-7.302454091231405e-08,-6.68221396048724e-07,-6.565359455396477e-07,9.159113674529683e-08,2.3104133976268035e-07
2545,19:40:49,32.70297,-117.234631,19:40:53.4,114.46774193548046,32.702912167,-117.234379833,-6.473300000209292e-05,0.0002511669999876176,1203.9,475.08,77.083,59.083,1242.0,534.0,-1.3102018548156132e-05,5.737033666654062e-06,-5.654442419522035e-07,2.578791736636311e-07,1.104359748514374e-06,1.8366148761861597e-07,6.373600071316327e-07,2.7796477896054307e-08
2562,19:40:54,32.70297,-117.234631,19:40:54.48,115.48948106591519,32.702894667,-117.2343725,-8.223300000054223e-05,0.0002584999999868387,1207.0,475.37,73.967,52.567,1244.0,528.0,-1.3055173961823041e-05,6.553644192584607e-06,1.4626631474055615e-06,4.5418327246040255e-07,1.6190722836146798e-06,2.6037020900141175e-09,-9.37498406445578e-08,6.669537256415269e-08
2608,19:40:54,32.70297,-117.234631,19:40:56.48,117.48948106591507,32.7028845,-117.234361833,-9.239999999977044e-05,0.0002691669999990154,1212.5,475.86,68.455,37.636,1247.0,513.0,-4.583166671068541e-06,6.111166667229764e-06,3.268411229879114e-06,-2.8257450060784174e-07,-9.076195746699337e-07,1.0908403859457206e-06,-1.1445824866396922e-06,2.63036127759605e-07
2631,19:40:54,32.70297,-117.234631,19:40:57.48,118.48948106591502,32.702880167,-117.234355333,-9.673300000656582e-05,0.0002756669999968153,1208.4,475.47,72.636,36.591,1245.0,512.0,-1.7985516489387742e-06,5.7979242976567355e-06,1.455544847255903e-06,1.5378755215777071e-06,-1.9928203400582207e-06,1.213335406621179e-06,-1.2625631579710363e-07,-7.010700611084802e-07
2647,19:40:54,32.70297,-117.234631,19:40:58.4,119.46774193548018,32.702880833,-117.234350333,-9.606700000119872e-05,0.0002806669999984024,1205.5,475.2,75.545,35.864,1243.0,511.0,-1.64656170106552e-06,9.07387706667646e-06,-6.661682282289495e-07,2.143828827432012e-06,-1.198627553327516e-06,-2.606411137506862e-07,1.0900372738889928e-06,-1.0981786064673882e-06
2664,19:40:59,32.70297,-117.234631,19:40:59.48,120.4894810659149,32.702876667,-117.234336833,-0.0001002330000048346,0.0002941669999927399,1202.4,474.91,78.636,35.091,1242.0,510.0,-3.203913503663206e-06,9.978477695452915e-06,-8.55467174811204e-07,9.38365734198679e-07,2.1198271959201503e-07,-9.467059887409766e-07,9.354771352695848e-07,-7.194410118446276e-07
2706,19:40:59,32.70297,-117.234631,19:41:01.3,122.31556802243654,32.702873667,-117.234329167,-0.00010323300000436575,0.0003018329999946445,1194.7,474.19,86.273,33.182,1238.0,507.0,-2.5835101982750247e-06,1.1865027222614254e-05,8.281277399272246e-07,-2.9616905552123517e-08,4.675312531862917e-07,-2.4170355217682135e-06,-5.102741857014494e-07,-1.991904590880719e-07
2713,19:40:59,32.70297,-117.234631,19:41:01.61,122.61991584852348,32.702872833,-117.234325167,-0.00010406700000231695,0.00030583299999875635,1193.5,474.07,87.545,32.864,1237.0,507.0,-2.3066982664940317e-06,1.1802106921458415e-05,9.473686884752657e-07,-8.609512566216234e-07,2.7924837049440046e-07,-2.446920081807179e-06,-6.026753862674383e-07,1.6645084024345785e-07
2756,19:40:59,32.70297,-117.234631,19:41:03.48,124.48948106591467,32.7028735,-117.2343185,-0.00010340000000041982,0.00031249999999261036,1185.6,473.34,95.364,30.909,1233.0,504.0,-1.0091500233993058e-07,2.6792100581927427e-06,1.769411436996958e-07,-2.16706597114099e-06,-6.641042569114334e-07,9.035553666764086e-07,5.837180313103154e-07,1.2154977691272831e-06
2780,19:41:04,32.70297,-117.234631,19:41:04.46,125.4677419354798,32.702873167,-117.234316333,-0.00010373300000310337,0.00031466699999782577,1180.5,472.78,100.26,30.468,1231.0,503.0,-4.411837123198027e-07,1.947793568150835e-06,-6.017277294000773e-07,-4.630307408715309e-07,4.640050253568967e-07,1.797470161948144e-06,1.1450803373621479e-06,2.968060926506874e-07
2824,19:41:04,32.70297,-117.234631,19:41:06.3,127.31556802243617,32.702872,-117.234313667,-0.00010490000000373811,0.00031733299999814335,1163.4,470.41,114.14,35.622,1220.0,506.0,-2.439260015941417e-06,2.085681217824315e-06,4.653420942993071e-06,3.052330818426128e-06,2.5516494460911453e-06,1.9247013362791932e-07,-5.025992832201165e-06,-3.6754487432369235e-06
2831,19:41:04,32.70297,-117.234631,19:41:06.61,127.6199158485231,32.702871167,-117.234313,-0.00010573300000515928,0.00031799999999293505,1160.7,470.03,116.34,36.441,1219.0,506.0,-7.355314850329239e-07,3.1639177114885448e-06,5.415356856378608e-06,3.025191978721223e-06,7.134234263561417e-07,-1.066846659467862e-06,-5.714922626314885e-06,-3.5946164412282513e-06
2851,19:41:04,32.70297,-117.234631,19:41:07.48,128.48948106591436,32.7028755,-117.234307833,-0.00010140000000546934,0.0003231669999905762,1152.9,468.95,122.65,38.784,1214.0,508.0,3.5197892183848564e-06,4.508593787668359e-06,1.588320608356531e-06,-3.315099267829169e-07,-3.448713349071545e-06,-2.843187077711719e-06,-9.889137379499645e-07,2.7310005115321254e-07
